Eastern Date Hour,Eastern Date Hour Time Zone,Zone Name,Zone PTID,DAM Zonal LBMP,DAM Zonal Losses,DAM Zonal Congestion,DAM Zonal Price Version
3/26/2017 2:00,EDT,LONGIL,61762,21.63,1.57,-5.07,1
3/26/2017 3:00,EDT,LONGIL,61762,21.24,1.46,-5.84,1
3/26/2017 4:00,EDT,LONGIL,61762,19.89,1.42,-5.45,1
3/26/2017 5:00,EDT,LONGIL,61762,18.46,1.25,-5.92,1
3/26/2017 6:00,EDT,LONGIL,61762,19.41,1.75,-3.14,1
3/26/2017 7:00,EDT,LONGIL,61762,20.94,2.3,-0.84,1
3/26/2017 8:00,EDT,LONGIL,61762,25.14,3.3,-0.01,1
3/26/2017 9:00,EDT,LONGIL,61762,30,3.85,-0.99,1
3/26/2017 10:00,EDT,LONGIL,61762,28.91,3.5,-0.05,1
3/26/2017 11:00,EDT,LONGIL,61762,28.5,3.43,0,1
3/26/2017 12:00,EDT,LONGIL,61762,28.57,3.39,-0.02,1
3/26/2017 13:00,EDT,LONGIL,61762,26.45,3.09,-0.11,1
3/26/2017 14:00,EDT,LONGIL,61762,27.17,3.33,-1.78,1
3/26/2017 15:00,EDT,LONGIL,61762,26.28,3.34,-0.8,1
3/26/2017 16:00,EDT,LONGIL,61762,30.82,3.67,-3.19,1
3/26/2017 17:00,EDT,LONGIL,61762,31.62,4.19,-0.06,1
3/26/2017 18:00,EDT,LONGIL,61762,32.61,3.96,0,1
3/26/2017 19:00,EDT,LONGIL,61762,43.42,4.99,0,1
3/26/2017 20:00,EDT,LONGIL,61762,37.57,4.53,0,1
3/26/2017 21:00,EDT,LONGIL,61762,31.05,3.91,0,1
3/26/2017 22:00,EDT,LONGIL,61762,26,2.57,-2.19,1
3/26/2017 23:00,EDT,LONGIL,61762,23.8,1.7,-8.06,1
3/27/2017 0:00,EDT,LONGIL,61762,24.83,1.48,-12.44,1
3/27/2017 1:00,EDT,LONGIL,61762,23.27,1.35,-11.21,1
3/27/2017 2:00,EDT,LONGIL,61762,23.15,1.32,-11.17,1
3/27/2017 3:00,EDT,LONGIL,61762,23.04,1.32,-11.07,1
3/27/2017 4:00,EDT,LONGIL,61762,23.14,1.34,-11.15,1
3/27/2017 5:00,EDT,LONGIL,61762,24.1,1.47,-11.53,1
3/27/2017 6:00,EDT,LONGIL,61762,32.38,3.95,-1.76,1
3/27/2017 7:00,EDT,LONGIL,61762,37.57,4.82,-0.42,1
3/27/2017 8:00,EDT,LONGIL,61762,37.52,5,-0.44,1
3/27/2017 9:00,EDT,LONGIL,61762,39.54,4.59,-3.52,1
3/27/2017 10:00,EDT,LONGIL,61762,37.54,4.03,-5.34,1
3/27/2017 11:00,EDT,LONGIL,61762,37.74,3.61,-8.18,1
3/27/2017 12:00,EDT,LONGIL,61762,35.59,3.61,-6.52,1
3/27/2017 13:00,EDT,LONGIL,61762,33.17,3.52,-4.73,1
3/27/2017 14:00,EDT,LONGIL,61762,31.75,3.64,-3.54,1
3/27/2017 15:00,EDT,LONGIL,61762,31.6,3.65,-3.46,1
3/27/2017 16:00,EDT,LONGIL,61762,32.17,3.94,-1.77,1
3/27/2017 17:00,EDT,LONGIL,61762,34.5,3.97,-2.57,1
3/27/2017 18:00,EDT,LONGIL,61762,38.33,4.41,-3.31,1
3/27/2017 19:00,EDT,LONGIL,61762,45.47,6.04,-0.5,1
3/27/2017 20:00,EDT,LONGIL,61762,41.15,5.42,-0.09,1
3/27/2017 21:00,EDT,LONGIL,61762,34.06,4.18,-2.55,1
3/27/2017 22:00,EDT,LONGIL,61762,26.57,2.75,-1.84,1
3/27/2017 23:00,EDT,LONGIL,61762,24.53,2.07,-5.04,1
3/28/2017 0:00,EDT,LONGIL,61762,23.64,1.85,-5.53,1
3/28/2017 1:00,EDT,LONGIL,61762,23.25,1.66,-5.46,1
3/28/2017 2:00,EDT,LONGIL,61762,22.7,1.58,-5.3,1
3/28/2017 3:00,EDT,LONGIL,61762,22.5,1.6,-5.04,1
3/28/2017 4:00,EDT,LONGIL,61762,22.21,1.71,-4.64,1
3/28/2017 5:00,EDT,LONGIL,61762,24.77,2.22,-3.38,1
3/28/2017 6:00,EDT,LONGIL,61762,31.86,3.81,-0.81,1
3/28/2017 7:00,EDT,LONGIL,61762,35.97,4.47,-0.01,1
3/28/2017 8:00,EDT,LONGIL,61762,36.16,4.71,-0.24,1
3/28/2017 9:00,EDT,LONGIL,61762,37.5,4.69,0,1
3/28/2017 10:00,EDT,LONGIL,61762,34.95,4.62,-0.11,1
3/28/2017 11:00,EDT,LONGIL,61762,34.3,4.34,-0.03,1
3/28/2017 12:00,EDT,LONGIL,61762,32.63,4.22,-0.25,1
3/28/2017 13:00,EDT,LONGIL,61762,31.38,3.88,-0.02,1
3/28/2017 14:00,EDT,LONGIL,61762,30.54,4.07,-0.23,1
3/28/2017 15:00,EDT,LONGIL,61762,29.72,3.89,-0.4,1
3/28/2017 16:00,EDT,LONGIL,61762,31.23,4.16,-0.26,1
3/28/2017 17:00,EDT,LONGIL,61762,32.71,4.24,-0.01,1
3/28/2017 18:00,EDT,LONGIL,61762,35.03,4.06,0,1
3/28/2017 19:00,EDT,LONGIL,61762,41.62,5.55,-0.01,1
3/28/2017 20:00,EDT,LONGIL,61762,36.99,4.93,-0.02,1
3/28/2017 21:00,EDT,LONGIL,61762,31.71,4.27,-0.42,1
3/28/2017 22:00,EDT,LONGIL,61762,27.78,3.14,-2.24,1
3/28/2017 23:00,EDT,LONGIL,61762,24.64,2.31,-4.97,1
3/29/2017 0:00,EDT,LONGIL,61762,26.46,2.43,-4.48,1
3/29/2017 1:00,EDT,LONGIL,61762,25.66,1.95,-6.44,1
3/29/2017 2:00,EDT,LONGIL,61762,24.59,1.75,-5.97,1
3/29/2017 3:00,EDT,LONGIL,61762,24.2,1.66,-6.7,1
3/29/2017 4:00,EDT,LONGIL,61762,24.57,1.95,-4.59,1
3/29/2017 5:00,EDT,LONGIL,61762,25.36,2.52,-1.83,1
3/29/2017 6:00,EDT,LONGIL,61762,33.24,4.11,-1.14,1
3/29/2017 7:00,EDT,LONGIL,61762,37.99,4.84,-0.41,1
3/29/2017 8:00,EDT,LONGIL,61762,36.38,4.41,-0.01,1
3/29/2017 9:00,EDT,LONGIL,61762,34.8,4.43,-0.01,1
3/29/2017 10:00,EDT,LONGIL,61762,34.46,4.05,0,1
3/29/2017 11:00,EDT,LONGIL,61762,33.07,3.8,0,1
3/29/2017 12:00,EDT,LONGIL,61762,31.34,4.1,-0.05,1
3/29/2017 13:00,EDT,LONGIL,61762,29.33,3.79,-0.47,1
3/29/2017 14:00,EDT,LONGIL,61762,29.13,3.84,-0.53,1
3/29/2017 15:00,EDT,LONGIL,61762,28.34,3.67,-0.96,1
3/29/2017 16:00,EDT,LONGIL,61762,28.94,3.9,-0.86,1
3/29/2017 17:00,EDT,LONGIL,61762,32.14,4.39,-0.3,1
3/29/2017 18:00,EDT,LONGIL,61762,34.6,4.73,-0.15,1
3/29/2017 19:00,EDT,LONGIL,61762,41.13,5.43,-0.19,1
3/29/2017 20:00,EDT,LONGIL,61762,38.03,5.03,-0.16,1
3/29/2017 21:00,EDT,LONGIL,61762,33.5,4.31,-0.86,1
3/29/2017 22:00,EDT,LONGIL,61762,27.71,3.37,-0.91,1
3/29/2017 23:00,EDT,LONGIL,61762,26.65,2.46,-3.97,1
3/30/2017 0:00,EDT,LONGIL,61762,25.9,2.73,-0.26,1
3/30/2017 1:00,EDT,LONGIL,61762,24.68,2.61,-0.27,1
3/30/2017 2:00,EDT,LONGIL,61762,24.34,2.32,-1.12,1
3/30/2017 3:00,EDT,LONGIL,61762,25.16,2.41,-0.27,1
3/30/2017 4:00,EDT,LONGIL,61762,24.4,2.56,-0.12,1
3/30/2017 5:00,EDT,LONGIL,61762,26,2.74,-0.01,1
3/30/2017 6:00,EDT,LONGIL,61762,35.31,4.11,-0.3,1
3/30/2017 7:00,EDT,LONGIL,61762,41.99,4.13,0,1
3/30/2017 8:00,EDT,LONGIL,61762,39.94,4.24,-0.01,1
3/30/2017 9:00,EDT,LONGIL,61762,38.65,4.44,-0.01,1
3/30/2017 10:00,EDT,LONGIL,61762,36.28,3.91,-0.01,1
3/30/2017 11:00,EDT,LONGIL,61762,35.26,4.11,0,1
3/30/2017 12:00,EDT,LONGIL,61762,31.61,4.37,-0.13,1
3/30/2017 13:00,EDT,LONGIL,61762,29.72,4.03,-0.5,1
3/30/2017 14:00,EDT,LONGIL,61762,28.56,3.87,-0.76,1
3/30/2017 15:00,EDT,LONGIL,61762,27.93,3.79,-0.9,1
3/30/2017 16:00,EDT,LONGIL,61762,28.82,3.91,-1.06,1
3/30/2017 17:00,EDT,LONGIL,61762,31.39,4.29,-0.43,1
3/30/2017 18:00,EDT,LONGIL,61762,33.94,4.69,-0.33,1
3/30/2017 19:00,EDT,LONGIL,61762,42.27,5.45,0,1
3/30/2017 20:00,EDT,LONGIL,61762,41.48,5.32,0,1
3/30/2017 21:00,EDT,LONGIL,61762,34,4.58,-0.6,1
3/30/2017 22:00,EDT,LONGIL,61762,28.75,3.62,-0.98,1
3/30/2017 23:00,EDT,LONGIL,61762,26.82,2.86,-3.5,1
3/31/2017 0:00,EDT,LONGIL,61762,26.74,3.01,-2.82,1
3/31/2017 1:00,EDT,LONGIL,61762,26.25,2.65,-3.79,1
3/31/2017 2:00,EDT,LONGIL,61762,24.47,2.28,-3.9,1
3/31/2017 3:00,EDT,LONGIL,61762,24.52,2.31,-3.98,1
3/31/2017 4:00,EDT,LONGIL,61762,24.47,2.52,-3.58,1
3/31/2017 5:00,EDT,LONGIL,61762,26.91,2.88,-3.61,1
3/31/2017 6:00,EDT,LONGIL,61762,35.21,4.75,-0.62,1
3/31/2017 7:00,EDT,LONGIL,61762,42.99,5.73,-0.74,1
3/31/2017 8:00,EDT,LONGIL,61762,42.2,5.82,0,1
3/31/2017 9:00,EDT,LONGIL,61762,42.32,6.03,0,1
3/31/2017 10:00,EDT,LONGIL,61762,41.91,5.81,-0.01,1
3/31/2017 11:00,EDT,LONGIL,61762,41.36,5.73,-0.46,1
3/31/2017 12:00,EDT,LONGIL,61762,38.14,5.18,-2.47,1
3/31/2017 13:00,EDT,LONGIL,61762,37.44,5.13,-1.96,1
3/31/2017 14:00,EDT,LONGIL,61762,36.67,4.97,-2.47,1
3/31/2017 15:00,EDT,LONGIL,61762,35.93,4.95,-2.22,1
3/31/2017 16:00,EDT,LONGIL,61762,36.28,5.07,-1.36,1
3/31/2017 17:00,EDT,LONGIL,61762,37.49,5.13,-1.82,1
3/31/2017 18:00,EDT,LONGIL,61762,39.26,5.62,-0.74,1
3/31/2017 19:00,EDT,LONGIL,61762,44.43,6.57,-0.75,1
3/31/2017 20:00,EDT,LONGIL,61762,42.36,6.02,-0.9,1
3/31/2017 21:00,EDT,LONGIL,61762,36.58,5.28,-1.13,1
3/31/2017 22:00,EDT,LONGIL,61762,32.89,4.2,-3.54,1
3/31/2017 23:00,EDT,LONGIL,61762,30.41,3.09,-6.75,1
4/1/2017 0:00,EDT,LONGIL,61762,34.9,1.44,-22.9,1
4/1/2017 1:00,EDT,LONGIL,61762,32.3,1.36,-20.36,1
4/1/2017 2:00,EDT,LONGIL,61762,29.49,1.23,-17.7,1
4/1/2017 3:00,EDT,LONGIL,61762,28.83,1.21,-17.06,1
4/1/2017 4:00,EDT,LONGIL,61762,26.87,1.29,-15,1
4/1/2017 5:00,EDT,LONGIL,61762,26.5,1.24,-14.71,1
4/1/2017 6:00,EDT,LONGIL,61762,25.92,1.41,-13.91,1
4/1/2017 7:00,EDT,LONGIL,61762,31.5,2.71,-11.84,1
4/1/2017 8:00,EDT,LONGIL,61762,37.71,4.45,-4.16,1
4/1/2017 9:00,EDT,LONGIL,61762,41.31,4.14,-8.2,1
4/1/2017 10:00,EDT,LONGIL,61762,41.03,3.87,-8.73,1
4/1/2017 11:00,EDT,LONGIL,61762,39.71,3.68,-8.8,1
4/1/2017 12:00,EDT,LONGIL,61762,37,3,-11.73,1
4/1/2017 13:00,EDT,LONGIL,61762,34.43,3.24,-9.12,1
4/1/2017 14:00,EDT,LONGIL,61762,33.5,3.2,-9.62,1
4/1/2017 15:00,EDT,LONGIL,61762,32.31,3.21,-8.4,1
4/1/2017 16:00,EDT,LONGIL,61762,33.27,2.76,-12.12,1
4/1/2017 17:00,EDT,LONGIL,61762,36.96,3.22,-11.95,1
4/1/2017 18:00,EDT,LONGIL,61762,39.83,3.72,-9.31,1
4/1/2017 19:00,EDT,LONGIL,61762,43.93,4.35,-7.34,1
4/1/2017 20:00,EDT,LONGIL,61762,43.01,4.28,-6.31,1
4/1/2017 21:00,EDT,LONGIL,61762,38.45,3.66,-8.42,1
4/1/2017 22:00,EDT,LONGIL,61762,32.48,3.26,-8.57,1
4/1/2017 23:00,EDT,LONGIL,61762,28.12,1.97,-13.15,1
4/2/2017 0:00,EDT,LONGIL,61762,31.68,2.15,-14.35,1
4/2/2017 1:00,EDT,LONGIL,61762,29.47,2.02,-12.13,1
4/2/2017 2:00,EDT,LONGIL,61762,26.54,1.71,-10.69,1
4/2/2017 3:00,EDT,LONGIL,61762,25.13,1.55,-10.66,1
4/2/2017 4:00,EDT,LONGIL,61762,24.55,1.62,-10.15,1
4/2/2017 5:00,EDT,LONGIL,61762,24.45,1.59,-10.35,1
4/2/2017 6:00,EDT,LONGIL,61762,26.96,2.47,-6.75,1
4/2/2017 7:00,EDT,LONGIL,61762,30.08,2.47,-9.76,1
4/2/2017 8:00,EDT,LONGIL,61762,36.78,3.83,-7.11,1
4/2/2017 9:00,EDT,LONGIL,61762,39.3,4.17,-7.48,1
4/2/2017 10:00,EDT,LONGIL,61762,35.92,3.93,-5.09,1
4/2/2017 11:00,EDT,LONGIL,61762,34.68,3.46,-6.33,1
4/2/2017 12:00,EDT,LONGIL,61762,32.21,3.18,-8.27,1
4/2/2017 13:00,EDT,LONGIL,61762,30,2.96,-7,1
4/2/2017 14:00,EDT,LONGIL,61762,27.72,2.5,-8.68,1
4/2/2017 15:00,EDT,LONGIL,61762,28.35,2.76,-7.76,1
4/2/2017 16:00,EDT,LONGIL,61762,31.46,2.74,-11.7,1
4/2/2017 17:00,EDT,LONGIL,61762,35.25,2.79,-12.23,1
4/2/2017 18:00,EDT,LONGIL,61762,39.29,3.97,-7.74,1
4/2/2017 19:00,EDT,LONGIL,61762,44.88,5.56,-0.74,1
4/2/2017 20:00,EDT,LONGIL,61762,46.11,5.49,-1.67,1
4/2/2017 21:00,EDT,LONGIL,61762,40.16,4.25,-4.7,1
4/2/2017 22:00,EDT,LONGIL,61762,32.83,2.96,-7.11,1
4/2/2017 23:00,EDT,LONGIL,61762,27.03,1.69,-12.24,1
4/3/2017 0:00,EDT,LONGIL,61762,28.78,1.45,-15.16,1
4/3/2017 1:00,EDT,LONGIL,61762,28.17,1.44,-13.83,1
4/3/2017 2:00,EDT,LONGIL,61762,25.66,1.37,-11.48,1
4/3/2017 3:00,EDT,LONGIL,61762,25.19,1.36,-11.25,1
4/3/2017 4:00,EDT,LONGIL,61762,25.84,1.54,-11.27,1
4/3/2017 5:00,EDT,LONGIL,61762,27.28,2.58,-4.82,1
4/3/2017 6:00,EDT,LONGIL,61762,38.28,5,-0.62,1
4/3/2017 7:00,EDT,LONGIL,61762,43.91,5.36,-0.01,1
4/3/2017 8:00,EDT,LONGIL,61762,45.91,5.64,0,1
4/3/2017 9:00,EDT,LONGIL,61762,45.13,5.72,-0.78,1
4/3/2017 10:00,EDT,LONGIL,61762,43.84,5.62,-4.53,1
4/3/2017 11:00,EDT,LONGIL,61762,43.35,5.46,-4.62,1
4/3/2017 12:00,EDT,LONGIL,61762,42.17,4.96,-7,1
4/3/2017 13:00,EDT,LONGIL,61762,38.6,4.23,-8.4,1
4/3/2017 14:00,EDT,LONGIL,61762,37.16,4.18,-7.78,1
4/3/2017 15:00,EDT,LONGIL,61762,38,4.08,-9.2,1
4/3/2017 16:00,EDT,LONGIL,61762,38.01,4.08,-9.21,1
4/3/2017 17:00,EDT,LONGIL,61762,40.69,4.19,-10.98,1
4/3/2017 18:00,EDT,LONGIL,61762,45.06,4.72,-11.91,1
4/3/2017 19:00,EDT,LONGIL,61762,50.05,5.23,-13.68,1
4/3/2017 20:00,EDT,LONGIL,61762,47.68,5.72,-9.26,1
4/3/2017 21:00,EDT,LONGIL,61762,40.22,3.93,-12.79,1
4/3/2017 22:00,EDT,LONGIL,61762,35.01,2.59,-15.83,1
4/3/2017 23:00,EDT,LONGIL,61762,30.34,1.24,-19.85,1
4/4/2017 0:00,EDT,LONGIL,61762,28.79,1.02,-20.23,1
4/4/2017 1:00,EDT,LONGIL,61762,26.36,0.91,-18.2,1
4/4/2017 2:00,EDT,LONGIL,61762,23.7,0.76,-16.18,1
4/4/2017 3:00,EDT,LONGIL,61762,23,0.76,-15.43,1
4/4/2017 4:00,EDT,LONGIL,61762,23.39,0.81,-15.73,1
4/4/2017 5:00,EDT,LONGIL,61762,25.13,1.16,-15.16,1
4/4/2017 6:00,EDT,LONGIL,61762,37.34,3.81,-9.97,1
4/4/2017 7:00,EDT,LONGIL,61762,43.45,3.32,-16.6,1
4/4/2017 8:00,EDT,LONGIL,61762,45.9,4.14,-12.42,1
4/4/2017 9:00,EDT,LONGIL,61762,44.81,3.99,-11.46,1
4/4/2017 10:00,EDT,LONGIL,61762,42.9,3.84,-11.64,1
4/4/2017 11:00,EDT,LONGIL,61762,44.41,3.41,-16.62,1
4/4/2017 12:00,EDT,LONGIL,61762,42.92,3.06,-17.33,1
4/4/2017 13:00,EDT,LONGIL,61762,40.91,3.62,-14.54,1
4/4/2017 14:00,EDT,LONGIL,61762,37.04,3.66,-10.8,1
4/4/2017 15:00,EDT,LONGIL,61762,35.31,3.47,-10.28,1
4/4/2017 16:00,EDT,LONGIL,61762,35.73,3.78,-8.93,1
4/4/2017 17:00,EDT,LONGIL,61762,41.11,4,-12.4,1
4/4/2017 18:00,EDT,LONGIL,61762,42.53,3.75,-13.63,1
4/4/2017 19:00,EDT,LONGIL,61762,45.75,5.38,-8.15,1
4/4/2017 20:00,EDT,LONGIL,61762,42.31,5,-4.21,1
4/4/2017 21:00,EDT,LONGIL,61762,37.85,3.74,-10.74,1
4/4/2017 22:00,EDT,LONGIL,61762,29.92,2.44,-12.84,1
4/4/2017 23:00,EDT,LONGIL,61762,27.82,1.57,-15.64,1
4/5/2017 0:00,EDT,LONGIL,61762,26.72,1.27,-16,1
4/5/2017 1:00,EDT,LONGIL,61762,24.48,1.22,-13.86,1
4/5/2017 2:00,EDT,LONGIL,61762,24.06,1.02,-14.35,1
4/5/2017 3:00,EDT,LONGIL,61762,24.29,1.08,-14.51,1
4/5/2017 4:00,EDT,LONGIL,61762,24.92,1.14,-13.98,1
4/5/2017 5:00,EDT,LONGIL,61762,27.08,1.46,-13.93,1
4/5/2017 6:00,EDT,LONGIL,61762,33.91,3.81,-5.04,1
4/5/2017 7:00,EDT,LONGIL,61762,37.12,4.84,-4.59,1
4/5/2017 8:00,EDT,LONGIL,61762,38.09,5.63,-1.7,1
4/5/2017 9:00,EDT,LONGIL,61762,41.19,5.37,-4.78,1
4/5/2017 10:00,EDT,LONGIL,61762,38.83,5.44,-2.97,1
4/5/2017 11:00,EDT,LONGIL,61762,38.9,5.33,-3.79,1
4/5/2017 12:00,EDT,LONGIL,61762,35.35,5.3,-0.41,1
4/5/2017 13:00,EDT,LONGIL,61762,34.76,5.11,-1.23,1
4/5/2017 14:00,EDT,LONGIL,61762,34.15,4.94,-2.05,1
4/5/2017 15:00,EDT,LONGIL,61762,33.24,4.79,-1.99,1
4/5/2017 16:00,EDT,LONGIL,61762,35.8,5.05,-2.53,1
4/5/2017 17:00,EDT,LONGIL,61762,38.77,5.24,-3.56,1
4/5/2017 18:00,EDT,LONGIL,61762,40.13,5.2,-4.73,1
4/5/2017 19:00,EDT,LONGIL,61762,43.37,5.49,-2.69,1
4/5/2017 20:00,EDT,LONGIL,61762,43.34,5.65,-2.8,1
4/5/2017 21:00,EDT,LONGIL,61762,34.53,4.65,-0.47,1
4/5/2017 22:00,EDT,LONGIL,61762,30.44,2.84,-8.16,1
4/5/2017 23:00,EDT,LONGIL,61762,25.1,1.67,-10.97,1
4/6/2017 0:00,EDT,LONGIL,61762,23.86,1.03,-15.79,1
4/6/2017 1:00,EDT,LONGIL,61762,23.37,0.9,-15.9,1
4/6/2017 2:00,EDT,LONGIL,61762,24.44,0.77,-17.2,1
4/6/2017 3:00,EDT,LONGIL,61762,24.19,0.78,-16.93,1
4/6/2017 4:00,EDT,LONGIL,61762,24.71,0.77,-17.45,1
4/6/2017 5:00,EDT,LONGIL,61762,27.92,1.1,-19.36,1
4/6/2017 6:00,EDT,LONGIL,61762,37.58,3.13,-15.45,1
4/6/2017 7:00,EDT,LONGIL,61762,46.12,3.47,-20.83,1
4/6/2017 8:00,EDT,LONGIL,61762,46.73,4.1,-16.5,1
4/6/2017 9:00,EDT,LONGIL,61762,46.48,4.52,-12.62,1
4/6/2017 10:00,EDT,LONGIL,61762,47.68,4.35,-16.62,1
4/6/2017 11:00,EDT,LONGIL,61762,45.01,3.68,-17.57,1
4/6/2017 12:00,EDT,LONGIL,61762,44.25,3.5,-18,1
4/6/2017 13:00,EDT,LONGIL,61762,42.74,3.45,-16.75,1
4/6/2017 14:00,EDT,LONGIL,61762,41.68,3.45,-17.81,1
4/6/2017 15:00,EDT,LONGIL,61762,40.04,3.31,-16.93,1
4/6/2017 16:00,EDT,LONGIL,61762,41.24,3.63,-15.73,1
4/6/2017 17:00,EDT,LONGIL,61762,43.19,3.91,-11.94,1
4/6/2017 18:00,EDT,LONGIL,61762,43.4,4.35,-9.28,1
4/6/2017 19:00,EDT,LONGIL,61762,50.53,5.74,-11.63,1
4/6/2017 20:00,EDT,LONGIL,61762,50.44,5.67,-12.71,1
4/6/2017 21:00,EDT,LONGIL,61762,40.44,4.74,-7.84,1
4/6/2017 22:00,EDT,LONGIL,61762,33.81,2.93,-12.95,1
4/6/2017 23:00,EDT,LONGIL,61762,30.24,1.68,-17.78,1
4/7/2017 0:00,EDT,LONGIL,61762,30.31,1.29,-20.58,1
4/7/2017 1:00,EDT,LONGIL,61762,28.24,1.11,-19.59,1
4/7/2017 2:00,EDT,LONGIL,61762,26.95,1.01,-18.48,1
4/7/2017 3:00,EDT,LONGIL,61762,25.52,0.95,-17.76,1
4/7/2017 4:00,EDT,LONGIL,61762,26,1.17,-16.32,1
4/7/2017 5:00,EDT,LONGIL,61762,28.92,1.59,-16.73,1
4/7/2017 6:00,EDT,LONGIL,61762,37.11,4.3,-7.65,1
4/7/2017 7:00,EDT,LONGIL,61762,44.02,3.7,-17.93,1
4/7/2017 8:00,EDT,LONGIL,61762,44.03,5.45,-6.91,1
4/7/2017 9:00,EDT,LONGIL,61762,45.1,6.02,-4.1,1
4/7/2017 10:00,EDT,LONGIL,61762,43.87,5.75,-3.09,1
4/7/2017 11:00,EDT,LONGIL,61762,43.75,5.37,-4.6,1
4/7/2017 12:00,EDT,LONGIL,61762,41.82,4.84,-8.69,1
4/7/2017 13:00,EDT,LONGIL,61762,39.81,4.73,-7.11,1
4/7/2017 14:00,EDT,LONGIL,61762,38.58,4.19,-9.74,1
4/7/2017 15:00,EDT,LONGIL,61762,35.37,5.35,-0.11,1
4/7/2017 16:00,EDT,LONGIL,61762,37.6,5.36,-1.98,1
4/7/2017 17:00,EDT,LONGIL,61762,38.86,4.79,-5.73,1
4/7/2017 18:00,EDT,LONGIL,61762,40.83,4.82,-7.29,1
4/7/2017 19:00,EDT,LONGIL,61762,44.93,5.27,-8.8,1
4/7/2017 20:00,EDT,LONGIL,61762,44.35,5.52,-7.97,1
4/7/2017 21:00,EDT,LONGIL,61762,37.31,4.82,-5.69,1
4/7/2017 22:00,EDT,LONGIL,61762,37.02,2.91,-16.61,1
4/7/2017 23:00,EDT,LONGIL,61762,35.1,1.87,-22.02,1
4/8/2017 0:00,EDT,LONGIL,61762,31.6,1.96,-16.79,1
4/8/2017 1:00,EDT,LONGIL,61762,26.99,1.86,-12.65,1
4/8/2017 2:00,EDT,LONGIL,61762,25.77,1.64,-12.62,1
4/8/2017 3:00,EDT,LONGIL,61762,25.44,1.54,-12.87,1
4/8/2017 4:00,EDT,LONGIL,61762,25.23,1.85,-10.59,1
4/8/2017 5:00,EDT,LONGIL,61762,24.26,2.15,-8.24,1
4/8/2017 6:00,EDT,LONGIL,61762,26.12,2.27,-9.37,1
4/8/2017 7:00,EDT,LONGIL,61762,30.55,3.57,-5.1,1
4/8/2017 8:00,EDT,LONGIL,61762,43.36,5.05,-8.24,1
4/8/2017 9:00,EDT,LONGIL,61762,54.52,5.57,-14.38,1
4/8/2017 10:00,EDT,LONGIL,61762,37.75,5.24,0,1
4/8/2017 11:00,EDT,LONGIL,61762,36.86,5.19,-0.39,1
4/8/2017 12:00,EDT,LONGIL,61762,33.26,4.44,-2.71,1
4/8/2017 13:00,EDT,LONGIL,61762,30.83,3.83,-4.34,1
4/8/2017 14:00,EDT,LONGIL,61762,29.13,3.59,-3.77,1
4/8/2017 15:00,EDT,LONGIL,61762,28.46,3.63,-3.12,1
4/8/2017 16:00,EDT,LONGIL,61762,28.69,3.44,-4.76,1
4/8/2017 17:00,EDT,LONGIL,61762,30.87,4.03,-2.54,1
4/8/2017 18:00,EDT,LONGIL,61762,33.85,4.88,-0.75,1
4/8/2017 19:00,EDT,LONGIL,61762,42.98,6.12,0,1
4/8/2017 20:00,EDT,LONGIL,61762,44.78,6.24,0,1
4/8/2017 21:00,EDT,LONGIL,61762,37.23,5.23,-0.32,1
4/8/2017 22:00,EDT,LONGIL,61762,30.89,4.27,-0.94,1
4/8/2017 23:00,EDT,LONGIL,61762,29.39,3.19,-6.51,1
4/9/2017 0:00,EDT,LONGIL,61762,29.55,1.71,-17.22,1
4/9/2017 1:00,EDT,LONGIL,61762,27.55,1.98,-12.7,1
4/9/2017 2:00,EDT,LONGIL,61762,25.82,1.99,-10.72,1
4/9/2017 3:00,EDT,LONGIL,61762,25.63,1.95,-10.7,1
4/9/2017 4:00,EDT,LONGIL,61762,25.67,2.07,-9.83,1
4/9/2017 5:00,EDT,LONGIL,61762,26.21,3.44,-0.58,1
4/9/2017 6:00,EDT,LONGIL,61762,27.28,3.45,-1.55,1
4/9/2017 7:00,EDT,LONGIL,61762,29.95,3.66,-2.41,1
4/9/2017 8:00,EDT,LONGIL,61762,33.46,4.36,-0.4,1
4/9/2017 9:00,EDT,LONGIL,61762,37.33,4.95,-0.82,1
4/9/2017 10:00,EDT,LONGIL,61762,34.88,4.65,-0.02,1
4/9/2017 11:00,EDT,LONGIL,61762,33.44,4.51,0,1
4/9/2017 12:00,EDT,LONGIL,61762,30.99,4.21,-0.64,1
4/9/2017 13:00,EDT,LONGIL,61762,29.58,3.39,-5.01,1
4/9/2017 14:00,EDT,LONGIL,61762,28.52,3.33,-4.54,1
4/9/2017 15:00,EDT,LONGIL,61762,28.23,3.19,-4.97,1
4/9/2017 16:00,EDT,LONGIL,61762,29.29,3.51,-4.1,1
4/9/2017 17:00,EDT,LONGIL,61762,31.03,3.56,-5.92,1
4/9/2017 18:00,EDT,LONGIL,61762,33.13,4.28,-3.25,1
4/9/2017 19:00,EDT,LONGIL,61762,40.4,5.07,-2.79,1
4/9/2017 20:00,EDT,LONGIL,61762,41.51,5.35,-3.38,1
4/9/2017 21:00,EDT,LONGIL,61762,36.58,4.39,-6.04,1
4/9/2017 22:00,EDT,LONGIL,61762,27.45,2.98,-6.71,1
4/9/2017 23:00,EDT,LONGIL,61762,25.9,2,-11.28,1
4/10/2017 0:00,EDT,LONGIL,61762,24.5,1.47,-13.87,1
